2019-01-01,3,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-02,4,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-03,15,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-04,16,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-05,19,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-06,21,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-07,8,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-08,9,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-09,10,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-10,9,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-11,8,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-12,17,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-13,16,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-14,14,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-15,5,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-16,3,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-17,2,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-18,3,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-19,3,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-20,5,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-21,5,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-22,3,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-23,2,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-24,1,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-25,1,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-26,5,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-27,1,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-28,0,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-29,1,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-30,3,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-31,4,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-01,2,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-02,6,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-03,7,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-04,6,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-05,6,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-06,10,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-07,4,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-08,9,A23TNQB4GVF91M,ATVPDKIKX0DER
