2019-01-01,13,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-02,11,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-03,9,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-04,17,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-05,12,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-06,14,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-07,13,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-08,10,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-09,9,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-10,3,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-11,3,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-12,2,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-13,2,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-14,3,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-15,1,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-16,6,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-17,4,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-18,11,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-19,4,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-20,6,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-21,9,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-22,4,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-23,5,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-24,9,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-25,4,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-26,6,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-27,9,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-28,10,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-29,9,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-30,8,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-31,0,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-01,17,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-02,27,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-03,33,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-04,33,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-05,21,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-06,10,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-07,7,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-08,3,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-09,13,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-10,16,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-11,8,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-12,16,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-13,27,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-14,21,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-15,6,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-16,6,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-17,12,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-18,6,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-19,8,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-20,4,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-21,8,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-22,7,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-23,12,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-24,14,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-25,4,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-26,10,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-27,5,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-28,5,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-03-01,10,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-03-02,6,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-03-03,9,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-03-04,11,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-03-05,11,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-03-06,9,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-03-07,13,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-03-08,9,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-03-09,15,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-03-10,17,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-03-11,16,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-03-12,12,A23TNQB4GVF91M,ATVPDKIKX0DER
