2019-01-01,5,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-02,9,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-03,6,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-04,11,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-05,12,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-06,8,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-07,9,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-08,8,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-09,11,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-10,9,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-11,9,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-12,13,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-13,14,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-14,11,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-15,9,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-16,13,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-17,16,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-18,12,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-19,10,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-20,16,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-21,9,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-22,11,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-23,11,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-24,9,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-25,9,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-26,12,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-27,10,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-28,6,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-29,9,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-30,13,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-01-31,6,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-01,2,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-02,7,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-03,9,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-04,3,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-05,4,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-06,2,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-07,6,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-08,4,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-09,3,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-10,3,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-11,10,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-12,15,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-13,7,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-14,16,A23TNQB4GVF91M,ATVPDKIKX0DER
2019-02-15,12,A23TNQB4GVF91M,ATVPDKIKX0DER
